,AA0Ab,ACC3a,AC83a,AC83b,A80Aa,A80Ab,A80Ac,A82Aa,A82Ab,A82Ac,A9A3a,A9A3b,A9C3a,A9C3b,B0CBa,B083b,B083c,B083d,B10Aa,B10Ab,B12Aa,B12Ab,B12Ad,B18Ab,B18Ac,B203a,B203b,B22Aa,B22Ab,B2AAa,B2AAa_v1,B3CAa,B3CAc,B383a,B383c,BA0Aa,BA0Ab,BA0Ac,BA23b,BA23c,BAAAa,BAAAb,BAC3b,BAC3c,BA8Aa,BA8Ac,BB0Aa,BB0Ac,BB2Ae,BB2Af,BBAAa,BCCAa,BC8Aa,BC8Ab,B703a,B703b,B703c,B723a,B723b,B723c,B783b,B80Aa,B80Ad,B80Ae,B9A3a,B9CAa,B9CAc,B98Aa,C0CAa,C08Bc,C103a,C20Aa,C22Aa,C22Ab,C22Ac,C3ACa,C38Ca,C38Cb
ID_817,0.032818136,0.031317865,0.243070175,1.571184695,0.005881052,0.024304476,0.113519077,0.317728862,0.864154994,0.182219575,0.473529901,3.092041223,8.573012154,22.1015279,0.011829558,0.0178528,0.302569641,0.116462393,1.757217398,0.084114392,0.348571402,1.204440576,0.241488544,0.115174374,1.0037307,7.076983811,20.49314215,2.106428021,13.58480139,2.388193563,19.22815843,0.064725674,0.070124717,0.056055681,0.123353919,0.037664469,0.234490759,0.055763576,0.139604842,0.60936115,1.87643051,6.246800157,0.598668062,2.071264566,0.369001214,0.29465439,0.084887356,0.233773266,0.027175911,0.198893044,0.127382585,0.034250527,0.142174603,1.228924769,0.068103582,0.171819305,0.525036423,0.330621488,0.063895152,0.105909832,0.028968131,0.12994761,0.024677615,0.074585384,0.18044244,0.035430277,0.026026198,0.008600932,0.04665773,0.307012273,0.055853989,0.120836012,0.131928301,0.151392347,0.040615984,0.021701016,0.064252001,0.064779107
ID_818,0.038655942,0.03154498,0.271240439,1.38396957,0.006676253,0.014974091,0.153253687,0.308011351,0.929764317,0.266703221,0.480402327,3.830328446,11.51088886,27.77032966,0.022412324,0.031231012,0.348590537,0.168285249,2.334775248,0.133454303,0.615059917,1.813662623,0.340781836,0.151947253,1.305483599,10.321859,23.51196455,3.493842735,23.18637962,5.310319473,24.91095936,0.106204615,0.117288221,0.119453244,0.301055492,0.049681947,0.241929683,0.09494605,0.255136775,0.808492409,3.053686817,9.580225188,1.341883334,2.996439847,1.324383568,0.447553073,0.299154539,0.566141831,0.057406966,0.53810376,0.138619673,0.011109273,0.419068644,1.814887338,0.079478669,0.408621039,1.226330935,0.797659549,0.164098369,0.207087307,0.069989879,0.203634915,0.047146882,0.134738774,0.297639374,0.106050378,0.059624635,0.005269907,0.062927713,0.720530021,0.091860986,0.215933179,0.216083424,0.310334074,0.068022451,0.057526327,0.173217913,0.100518163
ID_819,0.077422219,0.072161095,0.586207357,3.113739394,0.024195024,0.035821854,0.125452675,0.700657572,1.713631677,0.162253922,1.001677303,7.534500322,10.95803499,21.43091645,0.01481479,0.076511931,0.541845864,0.14371759,2.029196705,0.059314946,0.434882478,1.60844157,0.358648659,0.365074996,4.088381023,9.895751519,25.85214571,3.942491919,21.26859679,3.72549326,19.63976676,0.112687447,0.100502859,0.124500739,0.151697374,0.058152759,0.354836134,0.055325801,0.420017733,2.282235708,3.976761739,12.18203598,1.012796746,3.126628015,0.652742564,0.395336872,0.101710654,0.357837395,0.01925788,0.219292338,0.07398604,0.012791951,0.560915305,4.506106394,0.0304812,0.307208303,0.835691632,0.578480116,0.049522887,0.161315997,0.03791434,0.177465604,0.034473261,0.091342337,0.180813802,0.071993012,0.046774597,0.008793487,0.042044933,0.359651477,0.045013437,0.121528115,0.147762608,0.149836696,0.064826726,0.025602135,0.050601804,0.048326933
ID_820,0.071883974,0.046747469,0.485650687,2.508544693,0.011255302,0.026536965,0.142681639,0.475483297,1.069173817,0.185945291,0.599167254,4.686209131,9.401015455,22.82579018,0.013077202,0.065523189,0.381019189,0.15586597,1.932494183,0.087944963,0.35562659,1.155397612,0.394262561,0.18354127,1.904961489,7.674059059,22.09395755,2.958837155,17.1014275,4.02396365,21.13984557,0.056412464,0.084359742,0.06889535,0.21526852,0.063970279,0.337245908,0.062295542,0.183744277,1.234332231,2.575151376,10.36564271,1.035202611,2.655686025,0.494495527,0.387099342,0.085007507,0.408661041,0.046555302,0.373303703,0.089611602,0.01257063,0.471100862,2.296150794,0.021303348,0.250173981,0.466826195,0.445518546,0.085313745,0.14348692,0.04280185,0.163110828,0.023315902,0.127419425,0.155010607,0.074557964,0.041670528,0.005030031,0.047037608,0.49712843,0.061452717,0.106161651,0.144466914,0.143099491,0.05888455,0.023262253,0.050376171,0.057715466
ID_821,0.082497172,0.030390567,0.471361253,3.045781481,0.007374114,0.026859924,0.189056022,0.502300263,1.124007003,0.20345821,0.65612894,5.806785206,10.00821521,24.65538643,0.031790003,0.040617184,0.378324977,0.168193744,2.101671764,0.095093255,0.409523853,1.349274762,0.423982005,0.248815813,2.430398667,10.03955208,23.39042907,4.133843368,21.36105979,3.439587044,24.10054644,0.132543292,0.110371233,0.104946231,0.21714104,0.068867375,0.399882779,0.133707587,0.326505147,1.373555863,4.296243125,14.60233543,1.222472399,3.607272055,0.783439533,0.648657069,0.191343692,0.560771335,0.058657791,0.481367231,0.099785219,0.018929083,0.703619589,2.815763777,0.046801289,0.308267379,0.970275655,0.705297047,0.118753783,0.213507806,0.061643263,0.217167693,0.044322889,0.176723669,0.279878177,0.087391958,0.036609076,0.007482946,0.058308816,0.599884347,0.089698292,0.178722947,0.189780317,0.257824738,0.326730441,0.033072701,0.086604725,0.100954049
ID_822,0.065708508,0.030487706,0.276831067,1.731826421,0.006834241,0.017452084,0.145861386,0.352303062,1.206543472,0.226860115,0.515235089,3.774909323,9.507208106,25.35421786,0.014595596,0.033926721,0.338564756,0.160949134,2.502014753,0.116891245,0.275147947,0.995995737,0.347559723,0.107406928,0.88820994,7.717340626,21.70315858,3.231681963,18.6935529,4.457774769,23.61009202,0.050836082,0.094561792,0.056671186,0.215679488,0.043894421,0.27908995,0.076721062,0.396654305,1.210149072,3.051636226,8.526737604,0.570147104,1.872490109,0.622106291,0.306163583,0.125800157,0.482379169,0.048260511,0.452113055,0.096657093,0.00681405,0.571489093,2.526911593,0.017519846,0.294025225,0.647301625,0.364928746,0.115928874,0.091424532,0.065251922,0.212921175,0.035661953,0.115732933,0.229487366,0.068858051,0.046168359,0.005827317,0.075180503,0.777613936,0.068351387,0.163486356,0.155809789,0.238215061,0.185740738,0.03999454,0.070415918,0.075653755
ID_823,0.048773009,0.042713203,0.412507007,2.481917812,0.012927081,0.029780923,0.158209781,0.552534647,1.440632077,0.234202157,0.859323545,6.476312919,11.50113268,27.67418467,0.022187377,0.034623723,0.502743042,0.156148628,2.647179201,0.134202779,0.376999224,1.335931043,0.451553659,0.257529221,2.234787075,10.34010642,26.39097429,5.22977022,24.75557723,3.566424723,27.09530136,0.050415405,0.108587339,0.073279239,0.294841717,0.046171764,0.306782576,0.133256074,0.308963968,1.379654287,4.320775823,12.15230571,1.203379521,4.669112362,0.675215677,0.713987357,0.14314456,0.670823996,0.076247205,0.878568922,0.103988052,0.016082847,0.718520783,3.549164005,0.03151087,0.296199658,1.026236143,0.606118187,0.145252877,0.243950149,0.089996335,0.303776514,0.046971773,0.223593243,0.291038761,0.089827291,0.069284836,0.00927595,0.08889445,1.179974952,0.104298318,0.188167434,0.204739223,0.31630007,0.089794628,0.044369953,0.096106766,0.113190355
ID_824,0.054483146,0.045174908,0.512931622,2.760478989,0.013731693,0.029437142,0.112163375,0.456644047,1.240500174,0.168824936,0.632890761,4.960360119,10.99371311,24.88582068,0.008707417,0.040718198,0.37662933,0.079236973,1.94145457,0.078368994,0.410188043,1.475313258,0.296788354,0.606471285,2.919969028,9.17717733,24.31771959,3.654810449,17.74994784,3.529880321,20.10472168,0.082191038,0.059872995,0.085358872,0.191659803,0.057377144,0.364643502,0.066473647,0.27095925,1.134402924,2.765864431,8.918764993,0.837582164,3.625277627,0.522935114,0.348685515,0.11633141,0.357676992,0.049079886,0.269480686,0.087127513,0.013967801,0.285060281,1.427922952,0.025679878,0.20328171,0.610975368,0.500576317,0.089485126,0.147118682,0.027858061,0.146444996,0.025828799,0.082251557,0.225757157,0.064758136,0.037620624,0.006837118,0.049401995,0.479391152,0.064403596,0.134429428,0.138511419,0.190078478,0.066004708,0.03350187,0.070103617,0.065042016
ID_825,0.035582343,0.03124634,0.423976059,2.437659263,0.008898058,0.01734055,0.145596595,0.302783381,0.895251639,0.194577619,0.684217309,4.331094106,10.55852415,24.59801722,0.013638208,0.030611571,0.265146563,0.121962497,1.691512372,0.096825778,0.183232587,0.636645996,0.279618436,0.157410896,1.293300796,6.898764275,19.88506806,3.387761058,17.45961392,4.287412383,22.88531045,0.02264481,0.089444782,0.034359168,0.168629478,0.027212402,0.145596924,0.079826738,0.262804234,1.016356596,2.58215332,7.177708936,0.944927975,2.158645008,0.494766657,0.36643235,0.116642621,0.477297457,0.049266753,0.404346028,0.16240984,0.015080022,0.57866263,1.109335558,0.024209425,0.26605808,0.622353015,0.423540609,0.108350352,0.149902629,0.050710541,0.217227376,0.04273285,0.137838297,0.26032709,0.038927682,0.049302035,0.007537053,0.077319626,0.922728488,0.08130243,0.177431057,0.191713447,0.28584087,0.084869072,0.042579056,0.080142903,0.093586985
ID_826,0.031784216,0.036359933,0.535534757,2.792724339,0.015588167,0.032328626,0.218469724,0.649591425,1.621476757,0.405891962,0.813217698,7.571426617,14.17962182,33.97700986,0.030490866,0.075470692,0.585681993,0.165065611,2.996167295,0.137317674,0.444463804,1.379349506,0.436176144,0.080992213,1.917129218,10.20593779,26.09880023,3.979640494,25.77560045,5.637327123,27.86989256,0.074644829,0.130444181,0.074567842,0.194616029,0.047289781,0.277098782,0.098177696,0.355489588,2.110515328,4.056271951,18.20856761,1.708796567,3.74275302,0.675530664,0.519586684,0.159803567,0.53810757,0.033708299,0.478678102,0.221814697,0.018365059,1.061138842,2.691478213,0.042101756,0.355107984,1.040942427,0.601050013,0.142906659,0.248799816,0.076197999,0.212176311,0.043976765,0.090107897,0.222095244,0.0823872,0.057340135,0.006214861,0.072149321,0.523115379,0.110470045,0.206620978,0.260222269,0.347723294,0.086215238,0.040234775,0.079400118,0.132438467
ID_827,0.06474477,0.072266234,0.563060807,3.013134066,0.011949562,0.02465357,0.116366722,0.416847265,1.094599262,0.171556131,0.827109384,4.88652119,12.34501247,26.63763206,0.010883107,0.036139998,0.336886412,0.127990539,1.940736932,0.08697062,0.354415664,1.128219332,0.273449984,0.167290358,1.47671977,6.266138214,17.87646845,3.537110787,16.67861442,3.885299665,21.83955041,0.042017246,0.061708814,0.078483504,0.225242297,0.037092367,0.219121452,0.071431972,0.20074127,0.758147104,2.762385461,6.391570088,0.830676597,2.114022947,0.337910424,0.307544784,0.086433862,0.371160286,0.0434915,0.366569203,0.181887042,0.012766739,0.740417727,1.488077067,0.021822398,0.237159598,0.365478349,0.36980483,0.111584747,0.136152893,0.042247077,0.260617725,0.042657249,0.120738033,0.292231051,0.054721393,0.048887494,0.007787649,0.076775299,0.655309377,0.095148616,0.190653142,0.185161005,0.262944763,0.07934215,0.042964111,0.07046765,0.083197569
ID_828,0.053943297,0.039042951,0.355531778,2.024212743,0.009268782,0.024007586,0.196775902,0.522756584,1.477365477,0.29286911,0.659118072,5.203385816,15.73358102,30.62809962,0.021830264,0.052845389,0.517791748,0.176993172,3.283172446,0.150184399,0.477317888,1.55483101,0.64418694,0.170809272,1.500146846,11.63899783,28.53888719,7.119875502,23.65102675,4.953061788,29.87915699,0.082459692,0.152007313,0.097868826,0.283320687,0.049858786,0.343417085,0.145425804,0.251767822,1.53292896,4.701211404,11.1539083,1.153924746,3.348554241,0.431273022,0.558145041,0.106990553,0.72266439,0.059847114,0.604069142,0.242404642,0.02092126,0.657841693,2.241912074,0.050346698,0.313439926,1.082333563,0.413718601,0.117128797,0.178386579,0.086035577,0.25837613,0.042326366,0.140722848,0.308304698,0.033641757,0.034950317,0.009413271,0.079112518,0.716316868,0.099532777,0.234095186,0.228169396,0.312068175,0.092844124,0.035708937,0.080908115,0.121971784
ID_829,0.053941931,0.046996461,0.470065833,2.244109895,0.010059135,0.027068837,0.11913651,0.478425251,1.135010455,0.182687607,0.662321846,3.383932001,11.36390201,30.04292754,0.01254498,0.064312511,0.354099515,0.110759589,1.970674439,0.06144343,0.372470852,1.356749537,0.264246908,0.42436179,2.473399649,9.007146724,24.32669183,4.580825885,19.47495665,4.217531544,26.63384575,0.083222163,0.086975741,0.095180604,0.222212174,0.051929077,0.293026437,0.060660338,0.274616733,1.231369527,3.387401947,9.001394883,1.014857333,3.140307457,0.418470694,0.402942227,0.082924019,0.354504207,0.037425444,0.319594719,0.10761752,0.033388519,0.393227772,1.636918326,0.082812408,0.309509241,0.809684052,0.4257281,0.114664031,0.213165727,0.032897947,0.154311557,0.029448798,0.110871695,0.210669632,0.038410413,0.046232957,0.008482938,0.070967445,0.430234854,0.059226317,0.176406684,0.19104894,0.242717511,0.063420337,0.028837997,0.060319302,0.06583804
ID_830,0.485988662,0.076695813,1.069813555,3.901734223,0.018487597,0.028120058,0.095536103,0.483726071,1.418282911,0.174621537,0.556929657,5.410241307,11.16796665,25.67660136,0.011103692,0.062941883,0.415637464,0.130524127,2.153411036,0.063333151,0.393101605,1.095614567,0.196885204,0.304170621,2.482635615,8.41956597,20.75139344,3.293733759,19.82614275,3.489480362,22.27226733,0.081112715,0.076055895,0.116640997,0.208624154,0.040302383,0.240664835,0.043567966,0.376405695,1.423982879,3.454881742,8.6838951,1.01407157,2.682661698,0.40570663,0.384921716,0.088367467,0.376847733,0.04999873,0.249614718,0.096241658,0.03328511,0.456813389,1.770185219,0.311566291,0.319226092,0.977194974,0.420679344,0.109203229,0.151693032,0.03850978,0.306983701,0.078735912,0.108832343,0.498231775,0.053051605,0.055841419,0.007279435,0.12382542,0.403664889,0.147190486,0.293658131,0.340882511,0.479207972,0.444078786,0.019804781,0.079052281,0.131530408
ID_831,0.041984914,0.041872001,0.713256837,2.901485955,0.017629344,0.03158346,0.125296089,0.535464551,1.087189182,0.142570177,0.677641177,4.262202737,10.46940238,23.29638254,0.015981674,0.046232177,0.354867733,0.133335105,1.788592834,0.064057825,0.355844704,1.089511479,0.250303541,0.276493452,2.21359484,8.842686228,23.90691723,4.698918559,18.95147122,2.895250232,23.04318547,0.069341852,0.073481686,0.084489117,0.155686467,0.060441314,0.288994642,0.057757338,0.208040474,1.014082234,1.588907538,10.0376848,0.964279783,2.909619764,0.656153896,0.423935236,0.163963386,0.379589232,0.039451259,0.307097115,0.094375502,0.014111178,0.337860297,1.795308764,0.018675431,0.218086465,0.600108352,0.786000038,0.051486148,0.152225893,0.045377325,0.146683755,0.021226102,0.090937866,0.199865872,0.110205626,0.031174753,0.006776911,0.044924876,0.532616666,0.071640263,0.134928679,0.144684119,0.168615951,0.058566578,0.043267063,0.067148592,0.06045661
ID_832,0.135139646,0.03306343,0.447193722,2.599322065,0.009766226,0.012903855,0.10963307,0.214320554,0.725136161,0.176800098,0.754201252,4.956172056,9.853188985,22.26075793,0.015503964,0.030306757,0.186068039,0.127258431,1.319382546,0.063605845,0.447747415,1.378215039,0.364124085,0.170133344,1.507503783,7.296635927,20.72984049,2.877183031,16.77431119,2.516681052,18.96514778,0.078319016,0.044486366,0.10424095,0.080528269,0.044641496,0.250701636,0.043898732,0.260228136,1.557777195,2.579951629,12.0960762,0.684246578,2.241728698,0.514809926,0.207750516,0.089311037,0.304335354,0.027594944,0.182500089,0.079423534,0.012047744,0.282708166,1.564754504,0.022818591,0.177686544,0.481248474,0.453935308,0.020876737,0.113521446,0.032590489,0.093980511,0.017952282,0.0468991,0.158844011,0.062642091,0.032523678,0.007120834,0.030871798,0.288232418,0.055010219,0.094851791,0.090855991,0.111752423,0.099848963,0.024847892,0.048822203,0.042807067
ID_833,0.038819808,0.02986526,0.465960374,1.916257718,0.00929212,0.020085643,0.114891997,0.368818662,1.001962894,0.207467957,0.545670984,3.5685336,9.180802131,24.04369869,0.014467395,0.04522034,0.376467485,0.142499475,1.953994107,0.086850378,0.196567029,0.93717759,0.315831732,0.140492156,0.997828879,7.176050858,19.05625674,2.411307425,16.77180873,3.445732828,22.21594768,0.050726916,0.086632921,0.057372773,0.203688804,0.053068584,0.283693682,0.072122665,0.198766643,0.721342526,2.026132622,7.752554275,0.686539796,1.857775799,0.745980851,0.25849425,0.156377856,0.391349648,0.031503066,0.351036295,0.108341139,0.015308904,0.425985651,1.560162679,0.020670187,0.219928729,0.498612776,0.697323628,0.019037275,0.111125575,0.056169413,0.147685746,0.026311169,0.113173886,0.17994137,0.142676992,0.034358156,0.007618919,0.055913012,0.641330762,0.063540958,0.116278416,0.124661654,0.164565079,0.07032277,0.043762272,0.063824444,0.057090576
ID_834,0.031391125,0.026267884,0.350797096,1.899116213,0.006182472,0.016649944,0.058217646,0.232112955,0.62556159,0.106739205,0.424860592,2.383226435,6.493857889,22.61690355,0.00683786,0.017830626,0.229388855,0.061301802,1.38038399,0.057115409,0.230264635,0.724910458,0.174428223,0.06652268,0.498299936,2.724159976,15.64427349,1.531331071,8.889788599,1.197631336,11.40424028,0.033615065,0.039389591,0.039790026,0.068031801,0.025154904,0.180908216,0.018307417,0.068264008,0.337783755,1.541074028,4.781558593,0.447338044,1.151057228,0.486475746,0.20101119,0.109284959,0.138328268,0.024790193,0.143878849,0.069065183,0.007714839,0.277747763,0.827820039,0.013357412,0.078947748,0.171823414,0.410486308,0.045516016,0.044048734,0.01449527,0.139434037,0.03690475,0.049040847,0.156285574,0.038761488,0.018128981,0.006445818,0.049296467,0.266126648,0.072687718,0.136853268,0.112609554,0.149545509,0.041248246,0.0292352,0.071208059,0.056421133
ID_835,0.022675994,0.031933209,0.325823418,1.722262829,0.007016108,0.017912841,0.108830446,0.304641191,0.755019719,0.177230807,0.757485092,4.178239589,9.608622513,24.313251,0.016334751,0.033285869,0.278581618,0.127455037,1.86295269,0.075566001,0.259561439,0.960494027,0.422312589,0.129816573,1.197664997,6.954008346,19.72100816,2.876348783,15.79119042,3.549291314,21.05198506,0.049331056,0.08537607,0.054985317,0.153401072,0.034913097,0.2095997,0.058215273,0.220625203,0.962849249,1.94379126,9.61961088,1.073423157,2.105950294,0.542597338,0.316632578,0.122738446,0.398868005,0.031299188,0.275721096,0.177338044,0.017080189,0.573991999,1.704236316,0.030959484,0.172091239,0.510606813,0.587077946,0.081481946,0.10341168,0.038054494,0.215272272,0.045677681,0.068587551,0.184719246,0.083732871,0.041126913,0.019205286,0.056278761,0.42928553,0.092638669,0.181139509,0.166042959,0.255097515,0.059628883,0.056167218,0.07275338,0.080417087
ID_836,0.029981651,0.018551067,0.280054873,1.635342263,0.008863028,0.018149213,0.157593443,0.387619532,1.047358744,0.241773593,0.59252039,4.31446348,11.23812002,26.47647819,0.017338187,0.039617148,0.334955505,0.180051876,2.347830521,0.105066481,0.494003525,1.501703922,0.575902111,0.148593096,1.547433206,7.88215115,23.7659908,3.648962747,21.21152259,4.48536784,26.48233062,0.087767885,0.117736466,0.107327853,0.23614028,0.052969172,0.390053223,0.090843112,0.197520681,0.827669538,2.35759563,9.43417852,0.903745868,2.916050611,0.528405833,0.416832965,0.119315147,0.543105782,0.038616898,0.598830085,0.222358067,0.022508905,0.459142835,1.959161775,0.03780395,0.236825846,0.92942332,0.451413506,0.113823556,0.173968855,0.060757339,0.240021626,0.0479837,0.157525555,0.25100683,0.067111523,0.043934569,0.007689793,0.072928835,0.661553144,0.095954232,0.166092725,0.182491896,0.275385757,0.039162863,0.048507526,0.088170517,0.100116025
ID_837,0.053695899,0.040551558,0.475623869,2.004720736,0.014766406,0.021767185,0.112831794,0.387520455,1.05643719,0.186661372,0.712733682,4.830145146,12.75909578,23.10700929,0.01788721,0.034811715,0.354373869,0.140493603,2.361799144,0.085011702,0.298394612,1.065569709,0.301534469,0.129556775,1.204845742,7.208449419,21.89026507,3.533885917,18.61233945,4.330385247,22.41103123,0.055760699,0.100645515,0.082761919,0.169058125,0.028457201,0.24340208,0.060933091,0.236703727,0.694015451,2.787774642,8.053934324,0.861615056,2.390967479,0.65364432,0.361935598,0.149563179,0.371740922,0.030606228,0.221870102,0.095993187,0.028632096,0.468575615,1.508150264,0.039393668,0.275587212,0.856460258,0.756711666,0.068877115,0.176657349,0.054970155,0.12878097,0.034667215,0.089657234,0.207945644,0.117234204,0.03616847,0.023049638,0.050005413,0.379595149,0.078957432,0.130402608,0.174828543,0.240208829,0.101963276,0.031097804,0.08272029,0.085453697
ID_838,0.037058872,0.023680574,0.366815981,1.599759695,0.010233881,0.019168092,0.123823088,0.355584816,1.052158161,0.197530786,0.501808296,3.666739117,10.39766867,26.12248801,0.014177903,0.027552431,0.317825292,0.109107314,1.955232611,0.078797113,0.311866257,1.092975889,0.266445313,0.146825886,1.203192282,6.795112426,23.56837347,3.43657675,16.83776256,2.640318241,25.11738206,0.055037524,0.068733079,0.071606137,0.185625436,0.055273115,0.251485546,0.064208323,0.18000501,0.6652118,2.08308706,7.306840439,0.720908057,2.087238852,0.644273093,0.317442027,0.165573821,0.343249351,0.035472426,0.331565785,0.120382975,0.043561431,0.323205449,1.417600403,0.039657634,0.204629046,0.547918904,0.530647586,0.079155215,0.123519945,0.045319009,0.179383795,0.034936999,0.11519421,0.223604908,0.075620847,0.028644312,0.011424174,0.063586208,0.490101253,0.083641654,0.146575561,0.174156329,0.231350863,0.081878471,0.037164934,0.075392271,0.072935396
ID_839,0.09150291,0.07047284,0.892793408,3.35694844,0.013019479,0.035121315,0.061609343,0.459136482,1.116062388,0.107921945,0.677749175,3.64432395,9.167268447,24.82778843,0.012077544,0.027983654,0.322010348,0.053170565,1.329810165,0.048202306,0.399971716,1.278542439,0.140861627,0.176676106,0.964981918,5.069602957,14.84601994,1.96121881,11.02781322,1.824168772,14.9936514,0.073726451,0.048644548,0.072292796,0.099938878,0.031627216,0.165245166,0.025035032,0.153260532,0.359216049,1.876522154,4.235145689,0.674021656,1.376998046,0.439534299,0.2538933,0.112228549,0.170986326,0.024016816,0.195106959,0.052184565,0.026993919,0.346659425,1.243145795,0.03213108,0.131638754,0.301041774,0.414395074,0.063002246,0.112674855,0.021831268,0.193905568,0.034815275,0.070946629,0.267511533,0.055795557,0.044633311,0.011021234,0.079695437,0.542031225,0.086323309,0.169515885,0.156163947,0.183529709,0.063472174,0.051857113,0.073311393,0.066787863
ID_840,0.045576952,0.030873442,0.479498397,2.233765798,0.009593931,0.020194063,0.127857937,0.381178532,1.08532738,0.221036063,0.579566964,4.251375613,11.29053976,25.71563322,0.016480417,0.032412143,0.375129303,0.163002104,2.099990794,0.112457748,0.221594502,0.780575627,0.327321533,0.262339747,1.533200666,7.687601345,22.16180148,2.354961837,20.44287397,4.629163095,28.5593969,0.044450206,0.107008721,0.047867508,0.209119218,0.024103809,0.172068129,0.074021828,0.212612279,0.935564586,2.10472021,8.05373275,0.802243235,2.296503543,0.451066496,0.349757771,0.095987892,0.541515974,0.039131557,0.529722295,0.0808763,0.027474991,0.47615361,1.667714848,0.038991404,0.247700257,0.545547679,0.416697982,0.097157356,0.15283785,0.061651214,0.147200154,0.028799089,0.116385743,0.229018879,0.053300192,0.049307877,0.011824041,0.055060238,0.726197983,0.093319712,0.130869223,0.144938285,0.228779339,0.094630456,0.023431037,0.07187193,0.074672123
ID_841,0.045624457,0.022790704,0.29253444,1.402321466,0.00803676,0.012606684,0.062378792,0.192533759,0.607787388,0.133242648,0.395376568,2.18093474,7.72831006,24.35837194,0.005371986,0.021416246,0.176813423,0.080978188,0.909901213,0.042488729,0.254056434,0.828518311,0.153344034,0.188523356,1.085054104,4.925582823,17.04347043,2.529735421,11.14256867,2.5626277,20.4055437,0.055061296,0.050225966,0.065559035,0.09468014,0.026890889,0.203705991,0.035285593,0.154554613,0.503116583,1.919036787,4.260358236,0.546391754,1.358988144,0.359344546,0.202441811,0.104395381,0.191188023,0.024352019,0.210253314,0.051885215,0.048875434,0.26867691,0.715575358,0.047713041,0.123825502,0.369665918,0.297322163,0.045720099,0.072712453,0.022555822,0.11601058,0.019630367,0.080112844,0.238670814,0.046525219,0.023010982,0.013189749,0.041263533,0.523324547,0.067260896,0.130747995,0.165841282,0.162819348,0.112365036,0.034780783,0.085068686,0.06969989
ID_842,0.06536337,0.038308183,0.455906845,2.08011108,0.012048102,0.023162383,0.171408208,0.418668694,1.391316004,0.244367387,0.481794574,3.681977135,14.03037106,31.34023699,0.020793678,0.072354896,0.594500692,0.169768235,3.447689701,0.170642085,0.294088017,1.178399295,0.265098565,0.547738363,1.831695311,10.4247457,29.49937627,5.909727498,29.98451561,5.634440452,26.86855867,0.076265101,0.155114346,0.080463165,0.294461384,0.040383097,0.236168056,0.090899955,0.172277767,1.016619323,4.59997116,11.68112901,1.452721367,4.151201146,0.925628857,0.625127477,0.203700104,0.825176865,0.076174727,0.756758532,0.093729867,0.038667527,0.927953207,2.960260593,0.099060811,0.401611536,1.111693274,0.658718618,0.160076512,0.282737013,0.10351509,0.25959431,0.056919618,0.202866619,0.315427638,0.093676234,0.062864742,0.0199847,0.088979105,1.235437296,0.111025093,0.213066321,0.185936043,0.375289425,0.089688223,0.042850346,0.105122741,0.129974126
ID_843,0.037988245,0.029583453,0.513245088,2.438018524,0.013830084,0.027873444,0.340588479,0.88371829,2.217100198,0.572466013,0.824959889,8.933798834,26.86922211,60.8911496,0.048716742,0.098451896,0.77396642,0.43602435,6.27778965,0.285713242,0.545100648,1.784738487,1.145089549,0.358557831,2.258330251,14.95627739,59.17030608,8.114949374,37.31078736,11.72567471,62.89132872,0.07959935,0.303377525,0.125751831,0.668584691,0.071248564,0.279102782,0.349216854,0.255925219,1.627804833,6.883848836,25.63619697,2.875506311,8.950697764,2.098936781,1.355116482,0.460603126,1.424114398,0.248478428,2.582878585,0.118388699,0.036585216,1.551661542,4.285576575,0.060677272,0.83667002,2.46320687,2.189023895,0.23139259,0.562772437,0.281658884,0.660200476,0.115092969,0.617489665,0.930561073,0.207408944,0.133560446,0.015458147,0.18790928,1.812467544,0.195866229,0.525650088,0.769839903,1.000128567,0.191914605,0.116958846,0.263221385,0.284523961
ID_844,0.051323663,0.039912025,0.637859965,2.71040942,0.023787046,0.044587257,0.248644742,0.675994771,1.579325227,0.473829183,0.921119651,7.568942082,20.24804534,42.42397691,0.035164548,0.076542325,0.712824821,0.302230046,4.590657034,0.194614348,0.44304954,1.371935652,0.53267873,0.48209927,3.472364972,13.72605874,41.59188564,10.49491941,36.2996168,12.0962498,39.34470694,0.100831287,0.259377991,0.181916846,0.539578439,0.080438698,0.299315746,0.206578796,0.444490791,2.42143174,5.535237877,20.66404889,2.717024416,6.109940334,1.430888018,1.229237184,0.356121316,1.21214615,0.196842731,1.324580009,0.116413028,0.016546398,1.574674109,4.285381758,0.031491776,0.655725246,2.072768416,1.282078513,0.219443398,0.458739702,0.180413652,0.390440342,0.08537261,0.623803874,0.576981469,0.175195793,0.098206033,0.008356411,0.143544802,1.76740709,0.129159253,0.35151916,0.487704404,0.521698413,0.165266539,0.101337963,0.224596826,0.207007878
