440.4b,466.3a,468.3a,468.3b,480.4a,480.4b,480.4c,482.4a,482.4b,482.4c,494.3a,494.3b,496.3a,496.3b,506.5a,508.3b,508.3c,508.3d,510.4a,510.4b,512.4a,512.4b,512.4d,518.4b,518.4c,520.3a,520.3b,522.4a,522.4b,524.4a,524.4a_v1,536.4a,536.4c,538.3a,538.3c,540.4a,540.4b,540.4c,542.3b,542.3c,544.4a,544.4b,546.3b,546.3c,548.4a,548.4c,550.4a,550.4c,552.4e,552.4f,554.4a,566.4a,568.4a,568.4b,570.3a,570.3b,570.3c,572.3a,572.3b,572.3c,578.3b,580.4a,580.4d,580.4e,594.3a,596.4a,596.4c,598.4a,606.4a,608.5c,610.3a,620.4a,622.4a,622.4b,622.4c,634.6a,638.6a,638.6b
ID_23,0.0549409979463011,0.040919239735799,0.631345255377449,2.19372122196372,0.0152248710470505,0.0223003703090631,0.03228649631874,0.319037077040001,0.764248807650783,0.11316036793467,0.594125451579567,3.92663465147972,6.96215474317573,17.2017873631392,0.0182611937165019,0.0259735064902851,0.237445696730312,0.0966478516561168,1.31025270331174,0.0541474597324313,0.462637660478967,1.5886878541715,0.215372165039401,0.258818565315054,1.27693062178126,6.5824375672845,13.2464278965272,2.66185506759934,11.3905778993934,2.42016104634765,10.8132424284585,0.10971482922562,0.0743839875838897,0.126112556123011,0.09510561475402,0.0396755377914026,0.238007789164512,0.0247502890463894,0.3502245300196,0.633415187870309,5.10346123238749,5.6423353047692,0.876326709300101,1.67739445921203,0.608315362037477,0.24157885134106,0.0967258981848997,0.196767007253786,0.0242345932598033,0.116611599160134,0.0538649082924765,0.0672910815800167,0.874211149347269,1.32179636761117,0.195796067790771,0.818893552041959,0.227299182620759,0.663415767532376,0.133487808072558,0.0960516915037071,0.0208058362755242,0.105921774485647,0.0244150268900638,0.0496934493330859,0.215149405644205,0.106089940147158,0.0461250542873342,0.042700267142313,0.0521800783729771,0.17240481059976,0.0792587059289998,0.12180425579138,0.1224582390758,0.116889052024227,0.0420320707799542,0.0522471290533325,0.0696389812379508,0.0674734639421942
ID_24,0.0865890315816605,0.0520874721827592,0.876563518800655,2.3639787079847,0.0167093789616249,0.0205847581867814,0.0253974199721419,0.253951385156025,0.775839216346221,0.113122126219752,0.809843248814233,3.62650405261189,6.25095614296705,15.5892276457467,0.0108444331184109,0.0138171594166238,0.200523618042769,0.100908915239452,1.33451914568562,0.0403745151845211,0.267526178112359,0.7017513988213,0.179473930666104,0.346357738413402,1.00066608269831,7.02360251179832,12.2642510669957,2.66590585874277,9.66718069938211,2.27097171194329,13.3222154384889,0.0471523191552006,0.0637737290942756,0.0569915353571184,0.121591646415833,0.0176264697656079,0.0888857788876525,0.0229155136492603,0.412761497385577,0.565171285253743,4.07356030485234,4.43556745866879,0.767928162129618,1.05441495770968,0.357195268887236,0.240659692210018,0.0738924064526184,0.240410432601079,0.0219901914650341,0.115646698493677,0.0454615065576609,0.0662632574943332,0.903935378069964,1.12603660844687,0.0666361016698253,0.449404072303574,0.243022794938215,0.33940686639137,0.124824557946669,0.0745093620125929,0.0221956423801951,0.153884749324202,0.0305077735078104,0.0445358097007762,0.315983813669868,0.0682280197829931,0.0672706850887939,0.0647685633330899,0.106024114831398,0.124179547089522,0.125517819068689,0.190806650131392,0.16810806021744,0.141608530180322,0.0460888760873592,0.0719933260381082,0.148451761640578,0.13768955616735
ID_25,0.0876796261295036,0.0251563694947584,0.741961918578266,1.4154623992624,0.0118284763929935,0.0158819693879886,0.0197787245196993,0.098298420134646,0.459688365575579,0.111691929088423,0.225969355517748,2.46457055207746,6.59238450726151,22.8088750378416,0.00908009327014866,0.0191169556065527,0.127690767878052,0.098335104680881,0.96946541607773,0.0554931784934226,0.348805319028111,1.02919628910501,0.123529393240189,0.214739751777009,0.788568548353905,7.01588020443098,12.7537399605427,4.15192604844621,9.87097171724781,2.77094181381198,12.6465332273162,0.0500694442800524,0.0490943682642374,0.0943637258370096,0.0796325854340173,0.0320451971599195,0.2446091439855,0.0292196561762177,0.244261816639507,0.352980796250433,3.11296222338488,3.75506855719624,0.931982212927943,1.26222858127476,0.471628608344383,0.21095190865092,0.0894690515106002,0.208923701791141,0.0279786581971883,0.156924621360326,0.0891067237224024,0.145700242231999,0.581221790577166,0.703834768906129,0.09053918041096,0.336882503783316,0.132397964130737,0.335872433315026,0.122988264461562,0.0789538088202673,0.0199280814929654,0.0818140061729301,0.0232109787796022,0.0484590374877083,0.125283081449833,0.0540193372835525,0.0225797058941969,0.122705466364735,0.0473487554385438,0.162788599425265,0.0378601740622644,0.089527323130272,0.0788515064875168,0.0918739612860142,0.0225185730127194,0.0257826392881732,0.0494657222384618,0.0383913495846258
ID_26,0.0741733384793129,0.0229811303532871,0.864041134923563,1.65297888795737,0.0144423589981213,0.0177971364476748,0.0271829942050184,0.319002146768562,1.03514994097298,0.25046472377299,0.64674840972863,5.26737304099357,7.29869111856567,20.2570183893944,0.0182270820560616,0.0392260339293952,0.34500579097041,0.217142059182071,2.43616479701493,0.108974344543715,0.451463958004872,1.15474394693892,0.403347229644887,0.276115528581905,1.98995467325533,11.3638908053474,13.6164569188508,11.138345465828,21.0943289913649,5.19704681446565,30.0378317993079,0.0519474745588548,0.156803142722177,0.204101804242991,0.275652635469308,0.0319249017687096,0.256892001294475,0.0927490951225864,0.570315705439002,0.857306157076161,7.67356817652822,8.05896275911357,1.84543175933978,2.69204841856046,0.620348195256011,0.648116704596837,0.152018481710862,0.575257811627313,0.0613458503062341,0.344460391806892,0.0760063520516842,0.51322380918066,1.54662158116821,1.30107881812638,0.359219003500119,1.62931424968414,0.436487383163852,0.657501106876858,0.423645499456279,0.303547943890317,0.0630163517150844,0.380319521288922,0.0709277023814625,0.108518851035392,0.689102305346338,0.100704033854365,0.323628232576979,0.439200484984868,0.136303541474078,0.318008927223836,0.553414687962082,0.299097023273398,0.289707478003026,0.627978294561241,0.11574213897891,0.138154073576353,0.345420933462675,0.590429175641327
ID_27,0.0377061635715006,0.0308064134261728,0.633621544596384,2.17391587509754,0.0267433360285754,0.0206481031405489,0.0473711885447532,0.291989910464282,0.719355601206035,0.105349003894336,0.696514044439471,5.48942301565385,5.83531849510506,10.8578433672101,0.0178229146235523,0.0396018626845009,0.256171940197997,0.0895373598776224,1.40747817266512,0.0388443666004022,0.518657508271573,1.29138132669252,0.211407534956437,0.164394502483568,1.35587843080587,6.87445933297472,13.1257749440217,2.98448481502187,12.0838637525709,2.28717205786326,12.0569709631811,0.0376318361779991,0.0735415196928723,0.123292008061404,0.0934839155076519,0.0431264085405909,0.31222761125332,0.0308711855192645,0.435024524214631,0.902813621827542,4.64030605350332,5.46220581053621,1.01435876355323,2.05174166917226,0.198238642262159,0.239468083727069,0.0415114123137838,0.208355184867087,0.0181060361741106,0.102093992043432,0.0551910572203169,0.0695587273322788,0.990918988343743,1.38375522222278,0.108088138318629,0.514744881663047,0.154496721903908,0.242818766060899,0.111099313484421,0.145132467678523,0.0238535630419458,0.0921371716350237,0.0247790571099869,0.0399520438812042,0.201601757552977,0.0374511114437544,0.0482253821500692,0.0860691929287961,0.0460696843737516,0.112629165492876,0.108105864149441,0.103405233623295,0.116064917001549,0.109952875503623,0.0412316271932074,0.043052447927318,0.0813263023443327,0.100986246455062
ID_28,0.112766760419968,0.0775895913564687,0.861964483884987,2.84473104447172,0.026719414700767,0.0278057774469578,0.0401235796564093,0.399194732358027,0.976878317096628,0.0931853052200619,0.853996864315813,4.97777907596208,7.90667366683695,18.375087416112,0.0214629243869251,0.0322427323143525,0.223847746651892,0.0803291682485077,1.40498158490595,0.0447698157841642,0.323338536815279,1.07415582143217,0.322001394454519,0.333833636895661,1.74937229600203,8.77018184365842,14.1977336307473,3.90835874133791,12.361433077709,2.98557341498287,14.9123764342525,0.0452242302810724,0.063302399727173,0.106069127305108,0.096434717149483,0.0311437527379267,0.188599955632426,0.0501692292505297,0.84634908171604,0.923057213851168,5.36385703550222,6.06507948516362,1.31564778853388,2.66285400611924,0.289589420455397,0.277513850804911,0.0919665836086691,0.1881179006746,0.0275829108561197,0.122473488528553,0.0370212025526093,0.0770113997516183,1.05009231520456,1.38708767868952,0.131923058345635,1.36533042729735,0.303905592188605,0.366240444129162,0.187160047482156,0.134892200578139,0.0194436951083556,0.173043999015557,0.0273731640547398,0.0617256144245626,0.333355375116256,0.051741552459596,0.0915100847126591,0.117859722958054,0.0811844265295559,0.190915879298404,0.19228256863629,0.189857262734958,0.217614114574521,0.188033933326521,0.0787560320427095,0.0571895730093248,0.125178099074558,0.191259053945715
ID_29,0.094350635681247,0.024229388568825,0.889863657209092,1.80770116136309,0.0184518867384048,0.0276797837456248,0.0244776937805241,0.337120040200274,0.823540825072882,0.186278535755761,0.496583998150593,3.39783134266243,8.36294648983036,22.6049192624146,0.0198512430689434,0.0360642721934411,0.259240337222752,0.148519609613172,1.90872751432626,0.0701517643132137,0.238604201009554,0.670954835501488,0.340548568054518,0.575595985760197,1.46878692992409,14.0226681852651,16.7332081218426,7.52111842158052,19.7586156557262,4.43253389917706,25.0012003408386,0.0967312854991241,0.129972584737824,0.547537744738049,0.152691603347939,0.0274408417516315,0.145908930399511,0.0738257646028519,0.822561851522346,0.884779812744979,8.00735920759201,7.32493819742764,2.05576173602491,2.59944134447228,0.573395531234363,0.391905595543633,0.069598279106397,0.487894414704225,0.0545524639109912,0.314566987808232,0.0594693136289855,0.518912236888101,1.57313648416913,2.50951687049064,0.399424771488261,1.4395983030877,1.02768471854177,0.242536747597065,0.261224443479776,0.170793018565036,0.0447281778196538,0.610572734244021,0.148724150544929,0.122082266875527,1.10650318823088,0.375844926467399,1.57613030729002,0.211261238302427,0.216988906731855,0.391440410651584,0.563218889620877,0.422016163479459,0.431088536862164,1.01370261824064,0.11562584831024,0.139994849620528,1.36459695003695,4.22298246323429
ID_30,0.0814526461240667,0.0461039436484233,0.951884109481115,2.25912302202664,0.0242129015755287,0.0272634025254456,0.104041621375693,0.501595257961185,1.50784420001117,0.211667114189396,0.526354609703454,6.87160888410512,11.2139793247567,23.7123445443173,0.0261707450831928,0.042622784130527,0.471340642509499,0.198057569817242,2.99544993182882,0.11041219332639,0.400463689986357,1.203025441368,0.407723922482974,0.132838459406051,1.66027887982972,11.8498051906068,19.6491331697754,6.34860169471291,30.1646839000463,5.56437093571163,27.0907647118777,0.0523567023054908,0.16946848736261,0.108986935817456,0.287505440733096,0.0409491252459876,0.241660685008094,0.0903867787003268,0.295629363490433,0.962226301370953,6.02504268380351,10.346982817011,1.21769160071694,3.32541961868971,0.682388258105205,0.517891298030831,0.177343914029119,0.460668990811228,0.070062020352542,0.479059927365085,0.068137309402686,0.272561149831608,1.01251137224401,3.37315396721678,0.0777619590049186,2.19467728574804,0.188319513700926,0.517315563819031,0.253990442524524,0.226140769469565,0.0556734180390486,0.238033101283132,0.0610677542269944,0.237031639750086,0.569289602297437,0.0767951170143149,0.0774804979368297,0.00815659967812819,0.156267945158467,0.54198540881072,0.124117479631624,0.36152518651058,0.255598900166627,0.470049698515405,0.111721264621511,0.156883052060334,0.123514385256067,0.173724344624941
ID_31,0.0507340254396122,0.0373483996057349,1.00235197730321,2.10113595320961,0.015947481167288,0.0344612113865283,0.0581092343326112,0.496417508742976,0.904476468541668,0.0859024333977791,0.333432886098846,4.91037384362138,7.48397082125702,17.3027030451293,0.0340472062756415,0.0346540435475897,0.28629609360205,0.106279830634375,1.26752552967287,0.0607885341850465,0.283501899424527,0.869542612574625,0.237711160325889,0.216408049635561,1.81265577974958,10.3555429316433,14.7399689414249,6.08041956886514,22.8877658726806,2.72421246523947,13.9999559057979,0.064466708583653,0.0764573511101712,0.113537950831801,0.129308754214614,0.0323800757661122,0.232260291678082,0.0277046878983446,0.315991332688273,1.02118861678321,3.08187346201487,5.53675234938293,0.685861739785076,1.9642288088122,0.337452082582945,0.230079249296536,0.055868321876003,0.257193732802863,0.0187986609725429,0.161348749155659,0.06085300549418,0.144702345074016,0.526215135024261,1.16395533369618,0.0256223823448899,0.846943258196985,0.15839965970944,0.257602652985655,0.0853992741074864,0.102978335532141,0.0289579403302072,0.102197732765497,0.0145180445431705,0.0582589922913356,0.161302864018914,0.0399225471370498,0.0263128413143333,0.00514491431285197,0.0285343692537706,0.135156729222772,0.0328072008996027,0.0862603187884734,0.0865254922917107,0.11053985394482,0.0366092945413767,0.0266125904814814,0.0386016240889721,0.030911553392291
ID_32,0.0755178863045839,0.0230388766187907,0.823627510160525,1.92639372361822,0.0129685947309289,0.0209918701202125,0.0414788740556949,0.227797904332038,0.717903164836683,0.141654957531851,0.565328609157598,2.76394710971059,8.37897141774319,19.2810794076369,0.0177949694298936,0.0296901247024868,0.283773156179888,0.122779663289576,1.76817979252885,0.0593710149525989,0.37825716609466,1.08303749260963,0.157649837628053,0.181564646843794,1.1162939261901,9.37935433050518,12.121620776793,3.75982483027115,18.4937317742774,3.58488292761113,16.9980186014139,0.065436291252497,0.107171142151908,0.134965963622454,0.133670140532341,0.0396843788586012,0.219607234286878,0.0386709786473146,0.410003582832227,0.611687278815204,3.49705442259688,5.57543053693568,0.72356042580125,1.54870627801473,0.301366972859996,0.302744905329309,0.0633251990004826,0.362113228302582,0.0256540089478472,0.185214985040459,0.0820535205311902,0.107170433361371,0.626910189350383,1.3638857557504,0.102299952441585,0.927821696063138,0.299744965583613,0.282197072890068,0.125514946548713,0.152138571443586,0.0366063146305264,0.111652345099385,0.0253322127468484,0.0680049210135726,0.213904686941955,0.0387352996628508,0.0413027062683892,0.139930294683512,0.0485123444383529,0.165274135095281,0.076992461745073,0.137912955552511,0.106381238239313,0.150602444227288,0.0434330379344838,0.0301774752693767,0.0720131431006456,0.0633202726896355
ID_33,0.7321451884738,0.163457890603887,1.79969171715397,3.99208336711507,0.0232079405859659,0.019773626307003,0.0351385622871864,0.296749187655673,0.770257971577235,0.129022111178761,0.546645262780688,4.84874260274046,8.82861072255571,17.8415747630171,0.0261433498804271,0.024843849616402,0.293677689796654,0.127727066894017,1.85162819043003,0.072327718787569,0.49108749924441,1.36523011107156,0.239440309416967,0.222670491088882,1.99457720356458,10.9574060691342,15.994897285825,5.08208273362499,15.8049762281916,3.80027521015784,18.7766573196527,0.0979064632547411,0.0965442494973823,0.200301771692415,0.185098899076059,0.0606493969061827,0.273819997696521,0.0535596115508069,0.238447063458838,0.808790853761235,5.84958536716063,6.4303031445506,1.20856008884783,2.09121738264291,0.308785306251759,0.456013226849672,0.0656293561797634,0.34273314978211,0.0340074332770245,0.202916337344627,0.0621483020134532,0.319907194704925,0.745885575834269,0.990172679420279,0.16051388794248,0.597033097257975,0.185407150662633,0.287099038321266,0.127370074098039,0.16106122769931,0.035102642494264,0.134774140323522,0.0284402035698821,0.0879648197147175,0.258924392496202,0.0406276213410098,0.111868305581897,0.249027455040254,0.0480081443187632,0.278012268686347,0.193067288295982,0.141947783052108,0.13923926410551,0.199857627783481,0.64954299179044,0.037051803255889,0.0904228582772004,0.127435390026162
ID_34,0.0715757286913852,0.0738358285532532,1.03383013476887,2.2346963137703,0.0246371512432223,0.0297048811576802,0.0462331100072743,0.479282411765696,1.34837450060016,0.241653521333237,0.82942843173526,4.99021842072007,12.1693046373612,24.6833823280702,0.023986732896933,0.0420788936360437,0.457958778109041,0.164259182579538,2.86725021905245,0.096146134127576,0.35277331951818,0.92384125431111,0.253813306407446,0.373910096949878,1.11777205697407,8.93894225525814,15.7760052183814,3.73568029789185,12.7727822401188,4.68661237397728,20.7013598688966,0.0360938237109126,0.121468727343382,0.0507923198671525,0.161340502558803,0.0236050856154899,0.17225558419144,0.0560284250213149,0.555695153783137,1.19449937521295,5.86697706614074,6.80920042854869,1.4824399293166,1.84974280940732,0.330337786625494,0.357096205136318,0.109147749133064,0.316671238956756,0.0472023550267898,0.239018193128503,0.027439820450327,0.110024128814266,1.21707250647032,1.31189331802048,0.0430024977573854,0.626003676968545,0.155369332781819,0.497389630792911,0.256039622205595,0.141383634768532,0.0514869922604646,0.109269713039346,0.025757249211601,0.0840229780103239,0.220358912457007,0.0704580885878452,0.0493477844879511,0.0168001650162577,0.0559195471627183,0.249641063617505,0.0615307919395323,0.141042608554099,0.129256657898435,0.199063288569481,0.043140711754681,0.0449266210070199,0.0635844167105251,0.0606048257324285
